acct_nbr,rtxn_nbr,cust_cd,tran_amt,post_dt,data_dt,cust_type,mjaccttypcd,rtxnsourcecd,accttypcd,term_cd,branch_acct,currencycd,miaccttypcd,mjmidesc,branch_thgd,is_cash,created_at,intrtxndesctext,mcc
fd26f652-a1e2-4,13122,f0732299-d57e-4442-b27f-bae79d4064df,4131352,20240131,20240131,CN,SAV,MAPP,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240125,XEM PHIM CGV,7311
c2c5f383-fe69-4,13123,5aeab612-03f3-4959-9c49-da3e2adce1b4,-2705757,20240112,20240131,CN,CK,ONLI,TGTT,KKH,1013,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240130,THANH TOAN XANH SM,7311
4513543d-345e-4,13124,7bd934f7-b1b6-422a-b2d3-9b80b9100895,-1522859,20240105,20240131,CN,SAV,MAPP,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240119,CHUYEN KHOAN QUA APP,0000
dd34ee7b-792e-4,13125,3ea854c6-209a-4bd9-acfc-2e6fe04961db,-4495231,20240107,20240131,CN,SAV,WWW,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240111,XEM PHIM CGV,0000
b1a8a008-ec18-4,13126,c347d437-e8e3-4239-8fc2-2400389f3541,1280930,20240105,20240131,CN,CK,MAPP,TGTT,KKH,1034,VND,G270,TKTT FIRST KHTN (CN) VND,1011,0,20240116,CHUYEN KHOAN QUA APP,4900
d51c95f9-2e8b-4,13127,8118621d-7e74-4469-b366-65fdc1c4f069,633009,20240120,20240131,CN,SAV,WWW,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240109,CUOC GRAB,4900
fe027062-b9e9-4,13128,ab1c3a6c-9cdd-4519-b342-be23cf5dad7c,4617716,20240129,20240131,CN,CK,ONLI,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1024,0,20240121,CHUYEN KHOAN QUA APP,0000
4f364cba-d220-4,13129,761a7df0-8392-481b-a572-53896b645bbd,3923446,20240117,20240131,CN,CK,MAPP,TGTT,KKH,1004,VND,G270,TKTT FIRST KHTN (CN) VND,1046,0,20240120,THANH TOAN XANH SM,5812
9a807cf4-1089-4,13130,dc67f8fb-d20c-4f6a-a73d-7f7d797cd752,59438,20240111,20240131,CN,CK,ONLI,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240112,CUOC GRAB,4121
facc6a34-62d2-4,13131,11462982-e652-4481-9d19-7e56cc3daea3,1093373,20240105,20240131,CN,SAV,MAPP,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240112,BOOK PHONG AGODA,0000
3b339ec5-86f2-4,13132,192f7d29-0949-4478-a3fd-31e42c7b72da,-868031,20240128,20240131,CN,SAV,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240114,THANH TOAN XANH SM,4900
dbe61f9d-91c1-4,13133,9b8533a2-4b19-4b14-b1b2-cbaeae6dd867,-3675408,20240104,20240131,CN,SAV,ONLI,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240107,CUOC GRAB,4121
a2bdf5c1-91b1-4,13134,18cafe1b-cb4c-476b-873e-81fbae12e8e5,3677905,20240127,20240131,CN,SAV,MAPP,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1020,0,20240102,THANH TOAN XANH SM,5812
2582e497-4bc5-4,13135,46b99265-e501-45f8-ab80-fd5783e0b67f,495385,20240101,20240131,CN,SAV,MAPP,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240130,CUOC GRAB,5812
1665c099-9b7c-4,13136,16f186f3-d31f-46bf-a834-862a072ed865,-746078,20240126,20240131,CN,CK,MAPP,TGTT,KKH,1006,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240121,XEM PHIM CGV,4900
925b666b-410d-4,13137,384e78b2-c149-4c0c-b602-b83bf9665c50,-4315345,20240101,20240131,CN,SAV,MAPP,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1011,0,20240125,THANH TOAN XANH SM,5411
52b6024f-bb57-4,13138,4aad3513-f64b-44bd-8ac3-ac1dececd3d9,1653834,20240114,20240131,CN,CK,ONLI,TGTT,KKH,1003,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240128,CUOC GRAB,4722
43fc5cf6-db4e-4,13139,ebcd3ba4-b377-4db5-abb2-d27a387bf1d1,-1003350,20240121,20240131,CN,CK,ONLI,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240119,CHUYEN KHOAN QUA APP,4722
4e42700a-e708-4,13140,723fcef9-ad7a-4797-bc3e-9157b6ab4755,-2463041,20240128,20240131,CN,CK,ONLI,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240124,MUA TREN SHOPEE,4722
0dc24629-0947-4,13141,ce674a96-a98f-40ca-b650-bb243d2a4f6c,3767532,20240128,20240131,CN,CK,ONLI,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240119,THANH TOAN XANH SM,7311
566c792a-e1f7-4,13142,2ded1aaa-9f6c-4652-b9e0-567a4158830e,-3163681,20240109,20240131,CN,CK,MAPP,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1033,0,20240119,CUOC GRAB,4121
afdd4803-865d-4,13143,3213e5b2-2274-4a00-ba81-af78521898df,150198,20240101,20240131,CN,SAV,MAPP,TGTT,KKH,1015,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240114,BOOK PHONG AGODA,7311
96fea13a-c835-4,13144,9ca81aab-2b8b-44dc-af0d-ebfd096fc276,2957560,20240108,20240131,CN,SAV,ONLI,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240119,CHUYEN KHOAN QUA APP,0000
9cbac016-381c-4,13145,83648564-e4ae-4b98-aa42-6b2bdb8c018d,3490747,20240113,20240131,CN,SAV,ONLI,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240106,CHUYEN KHOAN QUA APP,5812
e3b071d2-08ef-4,13146,ca20e9cf-9c32-42d1-b66a-27500a7191c5,3187053,20240109,20240131,CN,SAV,MAPP,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240114,MUA TREN SHOPEE,5411
bb3ea55f-8995-4,13147,6c6cbe42-491c-46cf-b5a1-ccca4636b4f6,3966263,20240115,20240131,CN,CK,BRANCH,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240123,THANH TOAN XANH SM,4121
51235a1e-4703-4,13148,030cdbc2-55de-4318-ac94-92b49cce3032,-3576426,20240127,20240131,CN,CK,ONLI,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1033,0,20240114,CHUYEN KHOAN QUA APP,5411
03d706bc-bed7-4,13149,efa75f97-8e18-412d-83cf-3401144e3b3a,4404585,20240111,20240131,CN,CK,MAPP,TGTT,KKH,1029,VND,G270,TKTT FIRST KHTN (CN) VND,1024,0,20240116,BOOK PHONG AGODA,4121
9538c405-72e4-4,13150,2010023b-fa7e-4851-a6ce-b40b3baddca9,-4891970,20240126,20240131,CN,CK,MAPP,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240107,CHUYEN KHOAN QUA APP,4722
5688c95d-bfbf-4,13151,2e16fa1b-786a-47b8-84b5-2d92c0109960,-2440959,20240104,20240131,CN,SAV,MAPP,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240117,XEM PHIM CGV,7311
77feff70-8a22-4,13152,8e697da8-7e69-4c7a-b18c-d6194ff20874,-4159612,20240129,20240131,CN,CK,ONLI,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240130,MUA TREN SHOPEE,4121
89cfbe51-d970-4,13153,3f6e2e5e-8d52-4cda-be6f-e84cd57b76f5,4455331,20240108,20240131,CN,CK,ONLI,TGTT,KKH,1015,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240108,CHUYEN KHOAN QUA APP,5411
c073c8be-cbcf-4,13154,38901bdf-1160-484f-8ec4-15b5f2298c66,-760643,20240113,20240131,CN,CK,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240106,MUA TREN SHOPEE,5411
67bfe62d-8f71-4,13155,3062e89e-c118-42ba-97e7-a729367b79ee,-1847305,20240117,20240131,CN,SAV,ONLI,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1044,0,20240107,XEM PHIM CGV,5812
3cd78660-9d98-4,13156,8558fd06-4ff2-4c40-96f3-0461bf09e9d5,-3329125,20240104,20240131,CN,SAV,ONLI,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240128,CHUYEN KHOAN QUA APP,4121
ca8e93aa-238d-4,13157,67dc622c-0e63-4363-be98-afcfdc268c5c,-3441820,20240110,20240131,CN,CK,MAPP,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1011,0,20240111,CUOC GRAB,4722
eb38d19e-29e7-4,13158,df0d0661-9782-4bd8-8e1c-4bf7e536ba62,1139316,20240102,20240131,CN,SAV,MAPP,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240121,BOOK PHONG AGODA,0000
044ac11b-cd82-4,13159,a3152563-4d96-4cb7-a632-b8626e812458,-4529158,20240126,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240107,CHUYEN KHOAN QUA APP,7311
9ae1ec65-29fa-4,13160,f3f72b93-0c1d-4028-b678-d913e1fdb41c,943303,20240130,20240131,CN,SAV,ONLI,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240114,CHUYEN KHOAN QUA APP,4900
1148c957-5cf3-4,13161,ec687fd9-15b6-4040-8799-bb445c14b8d9,2746493,20240115,20240131,CN,CK,MAPP,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240129,BOOK PHONG AGODA,4121
1563f7fd-baa1-4,13162,93ee10d8-dc43-4148-b3ec-ab663f8eaea9,1010148,20240120,20240131,CN,CK,MAPP,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240117,CUOC GRAB,4900
653c53c7-9257-4,13163,796621ee-d6c0-4cb9-af94-cfabfac0cd39,3265787,20240130,20240131,CN,CK,MAPP,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1024,0,20240130,THANH TOAN XANH SM,4900
8bb3fbcd-4e30-4,13164,ed11bb2b-70ee-48e4-b99c-45be681fa51c,-2347412,20240118,20240131,CN,SAV,ONLI,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240101,CUOC GRAB,4722
025060f4-e013-4,13165,3e8f7c06-c98b-4801-bb96-e4768d3b30a1,-4228284,20240130,20240131,CN,CK,WWW,TGTT,KKH,1021,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240129,XEM PHIM CGV,4722
f8fb63f4-2cd3-4,13166,e9bd9821-52c6-4b5b-a524-5d6cadb9b059,2209906,20240114,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240110,THANH TOAN XANH SM,5812
5f96fb3d-15f9-4,13167,00454c33-0cac-477b-856b-2eb3f47a809a,3281303,20240103,20240131,CN,SAV,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240108,BOOK PHONG AGODA,4121
971e10b9-5655-4,13168,b6978639-f38b-4ce8-ab33-32b8ffab8a31,16765,20240101,20240131,CN,SAV,WWW,TGTT,KKH,1003,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240131,XEM PHIM CGV,4900
8b10a79d-e4f9-4,13169,38218e50-bdbb-4df0-ac3b-6537e7f39b61,3206169,20240126,20240131,CN,SAV,WWW,TGTT,KKH,1005,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240116,CUOC GRAB,5812
de10a8c2-713b-4,13170,8659e35a-3cda-456f-aceb-96d4f8625b7e,-420808,20240103,20240131,CN,CK,ONLI,TGTT,KKH,1021,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240106,MUA TREN SHOPEE,4722
b96c07fc-e1a4-4,13171,005a1a36-bab7-4ac6-a864-972bbcdfd3af,-3014723,20240123,20240131,CN,CK,ONLI,TGTT,KKH,1037,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240102,CHUYEN KHOAN QUA APP,4722
a8d12636-1f5b-4,13172,62bb43b1-b82a-4616-a153-7b6c8197723d,-256059,20240127,20240131,CN,SAV,MAPP,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240106,CHUYEN KHOAN QUA APP,5812
7b463f41-ec71-4,13173,00b2d08c-90c8-4ff3-bb11-3d3db32158a0,-2840493,20240113,20240131,CN,CK,BRANCH,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240114,MUA TREN SHOPEE,4722
7e13b030-6039-4,13174,16fb7ae6-7872-4802-8e97-fd7c2b2a1ea0,-279684,20240108,20240131,CN,CK,MAPP,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240131,CUOC GRAB,4900
e9bc4ce0-2a6f-4,13175,43d5b17c-3e6c-4c5c-91f4-c751fcfdd531,-3524484,20240122,20240131,CN,SAV,ONLI,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240112,THANH TOAN XANH SM,4722
7564aa08-afd7-4,13176,eeb4c2db-4d8b-4718-964f-0c22d318f7c9,-3144379,20240117,20240131,CN,CK,MAPP,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240120,BOOK PHONG AGODA,7311
a12087a4-04a2-4,13177,3a316a35-9c67-476a-8281-a453c097ac53,3829127,20240123,20240131,CN,SAV,MAPP,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240119,MUA TREN SHOPEE,7311
6d743421-1c13-4,13178,fe256e64-43ab-4bd3-a5d2-cd95f696aa04,-3841418,20240129,20240131,CN,SAV,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240113,MUA TREN SHOPEE,0000
7e32afed-3bea-4,13179,5c082dff-fc28-48b2-9b7c-fc497dc83fd5,-2757257,20240116,20240131,CN,CK,MAPP,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240114,THANH TOAN XANH SM,0000
7d53206d-7cb5-4,13180,70ff12f2-c1ee-457c-83b6-0188240d62ff,4955200,20240131,20240131,CN,CK,ONLI,TGTT,KKH,1005,VND,G270,TKTT FIRST KHTN (CN) VND,1048,0,20240126,CUOC GRAB,4722
4c7d40e2-4036-4,13181,e1c5cfa1-ef1a-485c-8870-28472ea46976,760185,20240116,20240131,CN,CK,ONLI,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240116,XEM PHIM CGV,4900
c1d87f60-f40f-4,13182,016f0ced-6bca-4e99-85ec-49c1f0f4af4b,858192,20240112,20240131,CN,CK,MAPP,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240109,XEM PHIM CGV,4722
eb2095a9-b65e-4,13183,ee2b2abd-6537-43b6-8c82-e8e2b0a402cb,3449708,20240119,20240131,CN,SAV,BRANCH,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240127,CHUYEN KHOAN QUA APP,5411
cf8198f9-1540-4,13184,34e856d4-82bf-4b4b-bed3-921a1cda5b36,243196,20240130,20240131,CN,SAV,WWW,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240120,CHUYEN KHOAN QUA APP,4121
4bc6adf9-5aa7-4,13185,9dfc515c-0c5d-43cb-af10-923c67529f97,-2782180,20240116,20240131,CN,CK,MAPP,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1047,0,20240110,CHUYEN KHOAN QUA APP,4900
9b8b7095-c526-4,13186,cd196ad4-2c17-4c2d-9cac-97cfe8aca24c,-775334,20240115,20240131,CN,CK,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240122,CHUYEN KHOAN QUA APP,4121
00a416b7-ba4c-4,13187,0a8344c5-789e-4a45-ae6a-725529ce0d73,2550012,20240129,20240131,CN,CK,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1011,0,20240130,CHUYEN KHOAN QUA APP,0000
06b20d2d-a0fc-4,13188,db8577a5-aa9e-4f5e-8737-46723b22afcf,3724484,20240109,20240131,CN,CK,MAPP,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1023,0,20240110,MUA TREN SHOPEE,5411
c0a9efff-3ace-4,13189,ad7ca218-47c1-48a7-8478-858d596a95cd,-2267961,20240116,20240131,CN,SAV,ONLI,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240112,THANH TOAN XANH SM,0000
c15cd187-c8f9-4,13190,9aa4ce80-a014-44ca-b314-943b9dadf3f1,-2380247,20240127,20240131,CN,CK,MAPP,TGTT,KKH,1037,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240112,CHUYEN KHOAN QUA APP,7311
1be06ccd-0182-4,13191,e7366e63-4bde-4f50-8129-0e4b6117d1a8,-1723917,20240102,20240131,CN,CK,MAPP,TGTT,KKH,1026,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240119,CUOC GRAB,5812
99097621-1304-4,13192,b6978639-f38b-4ce8-ab33-32b8ffab8a31,962106,20240125,20240131,CN,CK,MAPP,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1023,0,20240116,CHUYEN KHOAN QUA APP,4722
d6a459c4-fdae-4,13193,e0f5f046-2e13-4230-895d-42ac6c2182c3,-2214909,20240110,20240131,CN,SAV,ONLI,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240113,THANH TOAN XANH SM,4900
23c7ae6d-7cd4-4,13194,73b167ae-fb49-465b-b09a-99564b2bbd76,3931369,20240112,20240131,CN,SAV,BRANCH,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240128,THANH TOAN XANH SM,7311
488bd6cb-54f4-4,13195,58f3af2f-8d27-4bca-a57f-0e5861922968,4780075,20240118,20240131,CN,CK,ONLI,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240113,XEM PHIM CGV,4121
4f17a00f-c129-4,13196,b4f427a0-a648-431c-bfab-faf918e47e5d,1791199,20240118,20240131,CN,CK,BRANCH,TGTT,KKH,1039,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240106,CUOC GRAB,0000
7e9eaae5-e50c-4,13197,8f7d3981-e4e6-464c-aadc-1db4af6bfdcd,4702996,20240128,20240131,CN,CK,MAPP,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240126,XEM PHIM CGV,5812
2caf9aa7-d839-4,13198,0a8344c5-789e-4a45-ae6a-725529ce0d73,-2121495,20240104,20240131,CN,SAV,WWW,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240108,XEM PHIM CGV,4121
15b1814e-8b49-4,13199,b4f842c9-e70d-4d4b-b295-1b8d1f530698,3151703,20240102,20240131,CN,CK,ONLI,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240115,XEM PHIM CGV,5812
2eb1335d-28c9-4,13200,8dc1b9af-a8fc-471f-93c6-4eead45c2751,1784446,20240107,20240131,CN,SAV,WWW,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1024,0,20240118,CUOC GRAB,0000
ff37bde9-551e-4,13201,1e76f3e5-14f7-447e-971d-a9f3e9516a24,-2368081,20240119,20240131,CN,CK,ONLI,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240122,XEM PHIM CGV,4121
f9288821-d776-4,13202,28ff9b3f-a984-49c5-a7a5-9e8c510005a3,-1815927,20240111,20240131,CN,CK,WWW,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240122,MUA TREN SHOPEE,5812
6dba6b60-abec-4,13203,b8725ad4-3ece-47a4-a5dc-ae7a7b1ed046,-113743,20240130,20240131,CN,CK,MAPP,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240121,THANH TOAN XANH SM,4121
ba66eec0-979b-4,13204,87bb8969-21b2-4cfe-87cb-da76466a20a0,2916433,20240113,20240131,CN,SAV,WWW,TGTT,KKH,1037,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240127,CUOC GRAB,5812
e2c4efb1-6064-4,13205,78707add-747f-4b9b-ad5f-f9eb5e6ee13e,3722222,20240129,20240131,CN,CK,ONLI,TGTT,KKH,1004,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240114,THANH TOAN XANH SM,4722
8f984f9c-0648-4,13206,1018be50-b88f-49d7-8e3d-b448588b307e,1339470,20240120,20240131,CN,SAV,MAPP,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1012,0,20240131,CHUYEN KHOAN QUA APP,4900
5095b062-8202-4,13207,483fb926-5d31-4a54-82e4-868ec684de99,2215763,20240131,20240131,CN,CK,MAPP,TGTT,KKH,1039,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240125,THANH TOAN XANH SM,5812
981c9672-8555-4,13208,b9154617-a74d-4b06-a66d-1d0d052a5c51,-2361504,20240117,20240131,CN,CK,MAPP,TGTT,KKH,1004,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240105,BOOK PHONG AGODA,5812
e887bff0-697f-4,13209,17b9c1d4-f38d-4329-9683-fa0e56be5b17,2410715,20240131,20240131,CN,SAV,WWW,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240130,XEM PHIM CGV,4722
eba4ba91-fd3e-4,13210,55911c4e-d448-48c1-ae5b-b005c29fd418,1049798,20240110,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240112,BOOK PHONG AGODA,4900
f50b62eb-0dd4-4,13211,1727415e-340c-4ee8-b496-f0ad874178b4,-2770790,20240116,20240131,CN,CK,ONLI,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240126,BOOK PHONG AGODA,4900
3b705216-1ac8-4,13212,a35f90d4-ff2a-46ca-83e9-acaa6d8b1994,4501869,20240120,20240131,CN,CK,BRANCH,TGTT,KKH,1026,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240108,CHUYEN KHOAN QUA APP,4900
2d5290b0-6a6a-4,13213,d7a24870-89e6-445f-ad1f-9d0fdb131e24,128596,20240116,20240131,CN,CK,ONLI,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240119,BOOK PHONG AGODA,4121
a16dea29-4053-4,13214,ce210310-0615-427b-a365-d8c9daa954b8,2944620,20240120,20240131,CN,SAV,MAPP,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1033,0,20240118,MUA TREN SHOPEE,5812
ceced77a-d6ac-4,13215,d385ca29-4821-4f66-a49e-61960fe40e14,256127,20240120,20240131,CN,SAV,MAPP,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240109,CUOC GRAB,4722
0f772073-a720-4,13216,4b34d971-be25-43ed-a682-333aa877bbc2,4329367,20240116,20240131,CN,SAV,ONLI,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240119,BOOK PHONG AGODA,7311
eb63f18f-79c1-4,13217,7c21e04b-1cbb-44e9-ab37-77f96453b2a6,-3587206,20240127,20240131,CN,CK,MAPP,TGTT,KKH,1005,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240124,XEM PHIM CGV,4900
71ef2266-a2ff-4,13218,c956a7fd-b0f6-4d8c-b0bb-7319144dfe4b,461546,20240125,20240131,CN,SAV,MAPP,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1034,0,20240131,CUOC GRAB,4121
797a2e82-18ff-4,13219,8d97e4a5-abed-44ed-9d3e-766a81d6d0af,-4748449,20240119,20240131,CN,CK,ONLI,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1016,0,20240118,CHUYEN KHOAN QUA APP,4121
6aa31e6e-bce1-4,13220,781f34c6-f5ed-41a0-b146-e192924de8c2,-3026064,20240131,20240131,CN,CK,ONLI,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240129,MUA TREN SHOPEE,4722
e8ad8250-e60f-4,13221,929b7a2a-b03d-42c5-aa3d-8937f6dd97ca,-2189734,20240113,20240131,CN,SAV,MAPP,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240115,MUA TREN SHOPEE,5812
af842f7b-3dab-4,13222,fe343b2d-60fc-4237-a031-b427f0eecab8,-273899,20240123,20240131,CN,CK,ONLI,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240126,CUOC GRAB,0000
b2fed0db-5224-4,13223,eb0b492c-6800-473b-9230-6e4f83093527,3201726,20240120,20240131,CN,CK,MAPP,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240122,CHUYEN KHOAN QUA APP,0000
b7990b5f-ed4e-4,13224,07181b96-84e1-4bf1-9c57-a6b6e67d179c,-333454,20240111,20240131,CN,SAV,WWW,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240126,BOOK PHONG AGODA,4900
a88dc4eb-b1df-4,13225,33b651b1-6a77-4076-9ffe-83f10ed5d958,611871,20240112,20240131,CN,SAV,ONLI,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240118,THANH TOAN XANH SM,5812
e0a55fad-a738-4,13226,16f186f3-d31f-46bf-a834-862a072ed865,4240543,20240117,20240131,CN,CK,MAPP,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240104,XEM PHIM CGV,5411
9d4ecf82-dd8b-4,13227,4d633996-424c-41db-9426-74d680e262b7,2565324,20240115,20240131,CN,CK,MAPP,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240104,BOOK PHONG AGODA,4900
34206e44-0ea8-4,13228,796621ee-d6c0-4cb9-af94-cfabfac0cd39,-4497966,20240126,20240131,CN,CK,ONLI,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1016,0,20240124,XEM PHIM CGV,7311
f8baa989-5453-4,13229,192f7d29-0949-4478-a3fd-31e42c7b72da,-3235374,20240103,20240131,CN,CK,MAPP,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1016,0,20240110,XEM PHIM CGV,4121
